id,name,facility_type,ownership,district,district_mapping_confident,subdistrict,pincode,latitude,longitude,coordinate_status,coordinate_confidence,coordinate_source,source,source_record_id,verification_status,facility_category,facility_care_type,medicine_system,telephone,mobile_number,emergency_number,website,specialties_raw,service_availability_default,diagnostic_availability_default,medicine_availability_default
MED-WB-FAC-010527,Bhangni II,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.116883,89.453283,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010527,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010528,Burirhat,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata II,,26.118033,89.539033,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010528,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010529,Basantirhat,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata II,,26.118033,89.539033,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010529,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010530,Khattimari,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata II,,26.118033,89.539033,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010530,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010531,Nagarlalbazar,sub_centre,government_public_health_system,COOCHBEHAR,True,Sitalkuchi,,26.1181,89.268617,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010531,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010532,Dakhin Duari SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhor I,,26.119783,88.031167,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010532,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010533,Thikribari SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhor I,,26.119983,88.0871,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010533,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010534,Natun Bosh,sub_centre,government_public_health_system,COOCHBEHAR,True,Sitai,,26.120917,89.374583,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010534,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010535,Shilduar,sub_centre,government_public_health_system,COOCHBEHAR,True,Sitai,,26.1218,89.330533,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010535,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010536,Chhoto Atiabari,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.122917,89.496617,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010536,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010537,Bharostan SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhor I,,26.123467,88.15075,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010537,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010538,Kharubhanj,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata II,,26.123867,89.573117,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010538,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010539,Kharija Baladanga,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.125083,89.44505,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010539,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010540,Dargabasty SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhor I,,26.12615,88.0967,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010540,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010541,Singimari,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.1274,89.473617,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010541,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010542,Jaingaon SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhor I,,26.128283,88.000433,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010542,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010543,Ibrahimpur SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhor I,,26.1283,88.033817,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010543,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010544,Ruerkuthi,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.13115,89.419517,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010544,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010545,Bara Nachina II,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.133183,89.450967,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010545,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010546,Horibola,sub_centre,government_public_health_system,COOCHBEHAR,True,Sitai,,26.133983,89.295983,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010546,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010547,Adabari,sub_centre,government_public_health_system,COOCHBEHAR,True,Sitai,,26.1341,89.311017,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010547,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010548,Baromaricha,sub_centre,government_public_health_system,COOCHBEHAR,True,Sitalkuchi,,26.134283,89.2448,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010548,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010549,Alokjhari,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.136583,89.396433,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010549,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010550,East Golenowhati,sub_centre,government_public_health_system,COOCHBEHAR,True,Sitalkuchi,,26.137567,89.223583,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010550,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010551,HQ: Gosanimari SC,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.138917,89.360417,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010551,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010552,Fulbari SC,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.140033,89.381883,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010552,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010553,Pamal SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhor I,,26.140033,88.0889,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010553,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010554,Khochabari,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata II,,26.141133,89.580683,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010554,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010555,New line,sub_centre,government_public_health_system,ALIPURDUAR,True,Madaihat Birpara,,26.14305,89.14305,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010555,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010556,Haskunda SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhor I,,26.143517,88.037333,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010556,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010557,Satkura,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.143967,89.501383,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010557,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010558,Borodanga,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.1448,89.41435,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010558,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010559,Baladanga,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.1448,89.41435,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010559,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010560,West Golenowhati,sub_centre,government_public_health_system,COOCHBEHAR,True,Sitalkuchi,,26.146083,89.190717,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010560,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010561,Kalanagin SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Islampur,,26.148967,88.131017,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010561,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010562,Manjhok SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhor I,,26.1494,88.053383,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010562,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010563,Baro Nachina I,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.1497,89.456283,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010563,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010564,Khalissa Gosanimari,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.149783,89.359333,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010564,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010565,Fulbari,sub_centre,government_public_health_system,COOCHBEHAR,True,Sitalkuchi,,26.150483,89.1618,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010565,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010566,Koalidaha,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.151333,89.46535,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010566,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010567,Sahebganj,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata II,,26.1527,89.51135,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010567,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010568,Kamtapur,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.155833,89.33835,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010568,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010569,Atiabarinepra,sub_centre,government_public_health_system,COOCHBEHAR,True,Sitalkuchi,,26.15735,89.23245,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010569,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010570,Kharkharia,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.158283,89.467017,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010570,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010571,Sukarurkuthi,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata II,,26.1585,89.548783,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010571,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010572,Fakkarerhat,sub_centre,government_public_health_system,COOCHBEHAR,True,Sitalkuchi,,26.159217,89.255183,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010572,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010573,East Sitalkuchi,sub_centre,government_public_health_system,COOCHBEHAR,True,Sitalkuchi,,26.160117,89.2096,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010573,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010574,Pakhihaga,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.1621,89.421783,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010574,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010575,Kundargaon SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Islampur,,26.163367,88.1467,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010575,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010576,Ekarchala SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhor I,,26.163783,88.066767,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010576,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010577,Mornia II,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata II,,26.1645,89.560183,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010577,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010578,Jarabari,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.165133,89.496433,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010578,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010579,Kumarganj,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata II,,26.166167,89.595233,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010579,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010580,Madhya Sitalkuchi,sub_centre,government_public_health_system,COOCHBEHAR,True,Sitalkuchi,,26.1675,89.181367,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010580,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010581,Darivit SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Islampur,,26.167717,88.1755,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010581,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010582,Balarampur West,sub_centre,government_public_health_system,COOCHBEHAR,True,Tufanganj I,,26.1702,89.712967,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010582,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010583,West Sitalkuchi,sub_centre,government_public_health_system,COOCHBEHAR,True,Sitalkuchi,,26.172467,89.159067,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010583,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010584,Baro Natabari,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.17485,89.338783,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010584,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010585,Chhoto Salbari,sub_centre,government_public_health_system,COOCHBEHAR,True,Sitalkuchi,,26.18045,89.27415,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010585,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010586,Gaisal SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Islampur,,26.181333,88.106683,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010586,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010587,Putimari,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.182217,89.469583,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010587,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010588,Paharganj,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.18235,89.382417,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010588,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010589,Konivita SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Islampur,,26.18645,88.2096,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010589,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010590,Nazirhat,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata II,,26.1876,89.579283,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010590,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010591,Dighaltari,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata II,,26.18855,89.6107,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010591,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010592,Rajarbari,sub_centre,government_public_health_system,COOCHBEHAR,True,Sitalkuchi,,26.190383,89.146933,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010592,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010593,Gobindapur SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Islampur,,26.1912,88.141617,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010593,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010594,Baro Vita,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.191567,89.410917,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010594,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010595,Baro Gadaikhora,sub_centre,government_public_health_system,COOCHBEHAR,True,Sitalkuchi,,26.192183,89.24955,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010595,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010596,East Gosairhat,sub_centre,government_public_health_system,COOCHBEHAR,True,Sitalkuchi,,26.19315,89.216183,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010596,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010597,Kharija Batricahh,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.19335,89.466517,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010597,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010598,Matalhat,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.19335,89.466517,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010598,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
